PROD_CODE,PROD_CODE_10,PACKAGING,CARBON_FOOTPRINT,HAZARDOUS_MATERIAL,RECYCLABLE
PRD0902604,CL00075,3,8,1,2
PRD0902703,CL00050,1,1,1,2
PRD0903303,CL00100,2,1,1,1
PRD0904313,CL00079,1,1,2,2
PRD0904716,CL00036,1,2,1,2
PRD0900364,CL00100,3,5,2,2
PRD0901439,CL00072,1,8,1,1
PRD0902307,CL00197,3,1,1,1
PRD0900301,CL00167,1,2,2,1
PRD0900601,CL00167,2,2,1,3
PRD0901949,CL00020,3,4,1,3
PRD0902106,CL00197,1,3,2,2
PRD0902763,CL00086,1,5,2,2
PRD0903275,CL00079,1,2,2,2
PRD0903453,CL00049,3,10,2,3
PRD0900314,CL00058,1,6,1,1
PRD0901346,CL00167,2,7,2,1
PRD0901731,CL00076,1,6,2,1
PRD0902739,CL00073,2,3,1,1
PRD0903012,CL00051,3,2,2,3
PRD0903785,CL00073,2,3,2,1
PRD0904312,CL00167,1,6,1,3
PRD0900943,CL00067,1,4,2,2
PRD0904214,CL00025,3,4,1,2
PRD0900062,CL00175,1,8,2,1
PRD0900252,CL00096,2,1,1,2
PRD0902316,CL00201,1,2,1,1
PRD0902369,CL00050,2,8,2,3
PRD0904439,CL00024,2,7,2,3
PRD0902211,CL00100,1,6,2,1
PRD0902865,CL00145,1,4,1,3
PRD0903005,CL00050,2,8,1,3
PRD0903350,CL00100,3,5,1,2
PRD0904290,CL00167,3,2,1,1
PRD0904702,CL00079,1,6,2,2
PRD0900549,CL00076,3,5,2,2
PRD0900591,CL00167,1,9,1,2
PRD0902910,CL00201,3,7,1,3
PRD0903921,CL00100,1,8,1,2
PRD0903404,CL00148,2,1,1,2
PRD0904403,CL00003,1,3,2,1
PRD0900459,CL00132,1,6,1,3
PRD0904131,CL00044,1,6,2,1
PRD0904769,CL00197,2,6,1,3
PRD0900424,CL00100,2,10,1,3
PRD0904118,CL00167,1,8,1,1
PRD0903299,CL00047,1,6,1,1
PRD0904153,CL00197,2,3,2,2
PRD0900267,CL00050,1,9,1,2
PRD0901999,CL00100,2,4,2,1
PRD0903357,CL00036,3,2,2,3
PRD0902664,CL00131,3,4,2,1
PRD0901772,CL00162,2,8,1,1
PRD0901902,CL00135,3,5,2,1
PRD0901682,CL00240,2,3,1,2
PRD0902004,CL00058,3,10,1,2
PRD0903517,CL00187,1,10,1,1
PRD0901245,CL00198,1,3,2,2
PRD0902730,CL00067,1,10,1,1
PRD0900998,CL00075,1,2,1,1
PRD0901029,CL00167,3,1,2,2
PRD0900779,CL00116,2,2,1,2
PRD0902771,CL00058,1,2,2,1
PRD0902567,CL00041,2,6,2,2
PRD0904608,CL00144,1,10,2,2
PRD0901791,CL00045,3,3,2,1
PRD0904787,CL00050,3,3,2,3
PRD0904950,CL00168,1,7,2,3
PRD0903606,CL00070,2,5,1,3
PRD0904825,CL00192,2,10,1,1
PRD0902854,CL00067,3,3,1,3
PRD0904078,CL00025,3,1,2,1
PRD0901604,CL00043,3,3,1,1
PRD0901339,CL00133,1,6,1,1
PRD0902115,CL00100,3,10,1,1
PRD0904259,CL00075,1,6,1,3
PRD0901184,CL00100,1,4,2,2
PRD0900307,CL00100,1,4,2,2
PRD0904412,CL00075,1,6,1,1
PRD0904308,CL00076,1,6,1,2
PRD0904646,CL00024,2,10,2,1
PRD0903969,CL00199,1,5,2,3
PRD0904572,CL00007,1,5,1,1
PRD0904021,CL00075,1,5,2,1
PRD0902062,CL00224,3,9,1,1
PRD0902885,CL00127,3,10,1,1
PRD0903892,CL00100,2,7,1,3
PRD0903555,CL00100,1,9,2,2
PRD0902850,CL00018,2,4,2,1
PRD0901618,CL00041,3,2,2,1
PRD0900287,CL00100,3,6,2,1
PRD0902870,CL00029,1,6,1,2
PRD0903124,CL00033,3,4,2,3
PRD0904247,CL00233,2,8,1,2
PRD0904895,CL00010,1,1,1,2
PRD0900974,CL00008,2,5,1,3
PRD0901865,CL00100,2,2,2,3
PRD0900646,CL00075,2,7,1,3
PRD0904955,CL00075,1,5,2,1
PRD0900793,CL00091,2,5,1,1
PRD0900587,CL00144,1,10,2,1
PRD0901774,CL00158,3,8,2,3
PRD0902251,CL00197,1,3,1,2
PRD0902615,CL00100,3,8,1,3
PRD0903104,CL00072,1,4,2,2
PRD0903943,CL00075,2,2,2,1
PRD0902249,CL00003,3,10,1,3
PRD0903880,CL00075,2,1,2,2
PRD0904210,CL00070,3,1,1,1
PRD0900924,CL00197,3,10,1,2
PRD0900084,CL00140,3,6,1,2
PRD0904542,CL00162,1,8,2,1
PRD0900031,CL00058,3,6,2,3
PRD0902158,CL00218,2,8,2,3
PRD0904466,CL00207,3,6,2,3
PRD0902187,CL00207,2,2,1,1
PRD0904216,CL00238,3,10,1,1
PRD0901055,CL00248,1,2,2,3
PRD0904463,CL00248,1,3,1,3
PRD0904061,CL00248,1,10,2,2
PRD0902440,CL00087,1,10,1,2
PRD0903202,CL00140,2,6,1,1
PRD0904128,CL00011,3,10,1,1
PRD0900465,CL00218,3,4,2,2
PRD0904498,CL00218,2,2,2,3
PRD0900044,CL00218,1,4,2,3
PRD0903118,CL00010,3,9,1,3
PRD0904105,CL00166,3,6,2,2
PRD0903639,CL00088,1,8,2,1
PRD0903236,CL00061,1,3,2,2
PRD0902971,CL00100,3,7,1,2
PRD0904837,CL00011,2,2,1,3
PRD0901807,CL00166,2,5,1,2
PRD0904031,CL00166,2,3,2,2
PRD0903031,CL00140,2,7,1,2
PRD0904126,CL00011,1,10,1,1
PRD0902783,CL00166,3,2,1,2
PRD0904087,CL00166,3,10,2,2
PRD0900379,CL00011,1,10,2,2
PRD0901889,CL00011,3,9,1,3
PRD0902451,CL00149,1,6,2,3
PRD0900604,CL00158,1,8,2,3
PRD0904071,CL00050,3,5,2,1
PRD0902100,CL00218,1,9,1,1
PRD0902412,CL00090,2,8,1,1
PRD0904796,CL00198,3,3,1,1
PRD0902046,CL00058,2,7,2,1
PRD0901518,CL00129,1,5,1,3
PRD0900576,CL00198,3,10,1,1
PRD0900996,CL00159,3,3,2,1
PRD0903181,CL00231,1,4,2,3
PRD0903070,CL00111,3,6,1,1
PRD0902768,CL00157,1,4,2,3
PRD0903042,CL00075,2,6,1,1
PRD0903488,CL00075,1,9,1,2
PRD0900263,CL00155,3,4,1,2
PRD0902979,CL00155,2,1,2,2
PRD0902989,CL00152,2,3,1,2
PRD0900130,CL00129,3,9,1,2
PRD0900146,CL00007,3,8,1,3
PRD0903653,CL00161,3,1,1,1
PRD0902362,CL00156,3,8,2,1
PRD0902343,CL00129,2,3,1,3
PRD0900540,CL00075,2,5,1,1
PRD0902654,CL00075,2,2,1,1
PRD0900750,CL00011,2,4,2,2
PRD0904099,CL00235,3,3,1,3
PRD0901236,CL00165,1,2,2,3
PRD0904631,CL00055,1,6,1,1
PRD0900757,CL00096,1,7,1,3
PRD0900770,CL00098,1,1,2,2
PRD0903850,CL00218,1,2,2,1
PRD0902344,CL00032,3,7,2,2
PRD0903856,CL00062,3,9,1,3
PRD0904132,CL00157,2,7,1,2
PRD0901557,CL00160,2,8,2,2
PRD0903416,CL00032,3,7,1,3
PRD0901354,CL00055,2,2,2,3
PRD0902633,CL00129,2,6,1,2
PRD0902493,CL00110,3,1,1,1
PRD0900023,CL00092,3,2,1,1
PRD0903967,CL00011,2,10,2,1
PRD0903461,CL00217,1,8,2,2
PRD0902649,CL00152,3,3,1,2
PRD0904475,CL00098,3,1,1,2
PRD0901267,CL00166,1,6,1,1
PRD0900404,CL00158,2,3,1,1
PRD0902215,CL00098,2,1,2,3
PRD0903926,CL00095,3,9,1,3
PRD0900582,CL00089,2,1,1,3
PRD0901157,CL00138,3,10,1,2
PRD0903683,CL00072,3,4,2,1
PRD0904812,CL00087,1,9,2,3
PRD0901899,CL00162,1,6,2,1
PRD0904625,CL00072,2,3,2,1
PRD0904765,CL00032,2,8,1,2
PRD0900744,CL00098,1,7,2,3
PRD0900871,CL00098,2,10,2,2
PRD0901330,CL00075,1,9,2,3
PRD0902463,CL00089,3,2,1,2
PRD0903123,CL00073,1,9,2,3
PRD0904438,CL00087,2,9,2,3
PRD0903617,CL00089,1,3,1,2
PRD0904622,CL00076,1,10,1,3
PRD0900727,CL00162,2,10,2,2
PRD0904117,CL00092,3,7,2,3
PRD0903504,CL00092,1,5,1,1
PRD0902095,CL00092,3,9,2,2
PRD0900046,CL00134,1,5,2,1
PRD0901760,CL00098,1,5,1,1
PRD0903919,CL00011,1,5,2,1
PRD0904345,CL00098,2,10,2,1
PRD0901864,CL00041,3,1,1,3
PRD0903401,CL00047,1,6,1,3
PRD0904970,CL00025,3,6,2,2
PRD0902327,CL00025,3,5,1,1
PRD0903562,CL00041,2,10,1,2
PRD0904794,CL00089,2,3,1,1
PRD0900182,CL00025,2,9,1,1
PRD0902155,CL00020,3,3,2,2
PRD0903027,CL00014,3,5,1,1
PRD0900106,CL00046,1,7,2,3
PRD0903091,CL00016,3,3,1,1
PRD0904140,CL00072,2,7,1,2
PRD0902506,CL00025,3,7,2,3
PRD0904022,CL00024,1,1,1,1
PRD0901932,CL00042,2,3,2,3
PRD0903120,CL00047,1,1,2,3
PRD0901291,CL00072,3,5,1,1
PRD0900112,CL00046,1,2,2,3
PRD0901957,CL00016,2,8,2,1
PRD0902035,CL00199,3,6,1,1
PRD0903603,CL00072,3,5,1,3
PRD0900128,CL00072,1,7,1,1
PRD0903720,CL00045,3,3,1,1
PRD0902760,CL00020,2,10,2,1
PRD0904499,CL00020,3,5,1,2
PRD0902386,CL00072,1,10,1,1
PRD0901616,CL00016,3,5,1,3
PRD0903473,CL00014,2,10,2,1
PRD0902361,CL00047,2,8,1,2
PRD0900498,CL00015,2,10,2,2
PRD0901209,CL00020,3,6,2,1
PRD0900584,CL00157,2,9,2,3
PRD0902786,CL00088,2,9,1,2
PRD0903212,CL00072,3,4,2,2
PRD0901952,CL00072,3,8,2,2
PRD0902475,CL00020,1,4,1,1
PRD0902987,CL00021,2,9,2,1
PRD0903951,CL00020,2,10,1,1
PRD0904751,CL00235,3,8,2,3
PRD0902220,CL00105,1,6,1,1
PRD0902685,CL00015,1,4,1,3
PRD0903445,CL00092,2,7,1,2
PRD0904320,CL00020,3,4,1,3
PRD0903237,CL00187,1,1,1,1
PRD0902209,CL00162,1,3,2,2
PRD0900184,CL00174,2,10,2,3
PRD0900656,CL00075,2,7,2,3
PRD0901562,CL00075,3,7,1,1
PRD0904047,CL00075,2,8,2,1
PRD0903716,CL00075,2,1,2,2
PRD0904260,CL00246,3,4,1,3
PRD0900280,CL00058,3,9,2,2
PRD0902010,CL00076,1,9,1,1
PRD0903414,CL00195,1,5,1,3
PRD0901763,CL00075,1,4,1,2
PRD0904081,CL00079,3,2,1,2
PRD0904098,CL00067,1,7,2,2
PRD0901713,CL00075,3,9,1,3
PRD0900410,CL00075,3,10,1,1
PRD0901886,CL00098,2,5,2,1
PRD0903519,CL00201,3,5,2,1
PRD0902256,CL00076,3,6,1,2
PRD0902269,CL00076,3,7,1,3
PRD0901581,CL00134,2,2,1,2
PRD0902716,CL00075,2,10,2,1
PRD0904809,CL00079,3,3,1,2
PRD0904266,CL00067,1,10,2,1
PRD0904923,CL00207,1,5,2,1
PRD0902083,CL00218,1,10,1,2
PRD0902473,CL00218,2,5,1,1
PRD0901390,CL00103,3,8,2,1
PRD0900718,CL00159,2,6,1,1
PRD0901592,CL00033,3,5,1,1
PRD0904109,CL00218,2,4,1,1
PRD0902588,CL00195,1,2,2,3
PRD0903097,CL00242,3,8,1,1
PRD0904559,CL00090,2,7,2,2
PRD0902727,CL00087,1,4,2,1
PRD0903780,CL00169,2,10,2,3
PRD0901215,CL00218,1,6,2,3
PRD0902258,CL00232,1,3,1,3
PRD0904610,CL00187,2,4,1,3
PRD0902616,CL00205,3,6,2,2
PRD0904323,CL00209,3,10,1,2
PRD0904596,CL00205,3,5,1,3
PRD0901587,CL00164,3,1,2,2
PRD0904033,CL00209,2,4,1,1
PRD0900534,CL00162,3,10,2,2
PRD0902039,CL00217,1,10,1,3
PRD0903684,CL00158,3,1,2,2
PRD0904687,CL00163,3,6,1,2
PRD0902683,CL00165,3,6,2,3
PRD0900042,CL00165,3,9,2,1
PRD0900949,CL00218,1,3,2,2
PRD0903874,CL00219,2,2,1,2
PRD0904912,CL00200,2,6,2,1
PRD0904593,CL00010,3,8,2,1
PRD0901356,CL00231,3,9,1,2
PRD0904740,CL00123,2,1,2,2
PRD0902736,CL00159,1,8,2,1
PRD0900110,CL00218,3,1,2,2
PRD0904875,CL00176,2,8,1,2
PRD0902173,CL00142,1,1,1,2
PRD0900918,CL00010,2,4,1,2
PRD0904124,CL00165,3,8,2,1
PRD0900682,CL00140,1,8,1,3
PRD0900866,CL00100,3,8,2,3
PRD0900096,CL00201,2,10,1,2
PRD0903041,CL00141,2,6,2,3
PRD0904381,CL00198,2,1,2,3
PRD0903645,CL00190,3,5,1,2
PRD0902260,CL00075,1,4,2,1
PRD0902932,CL00075,3,4,2,1
PRD0902902,CL00075,1,7,1,2
PRD0902923,CL00159,3,7,2,2
PRD0902597,CL00197,1,2,2,3
PRD0903129,CL00063,1,9,1,2
PRD0903466,CL00140,3,7,2,3
PRD0904735,CL00235,2,6,1,2
PRD0904536,CL00068,3,2,1,3
PRD0900605,CL00148,3,10,1,2
PRD0903372,CL00148,1,8,1,1
PRD0901398,CL00238,1,2,1,1
PRD0901826,CL00005,2,10,1,3
PRD0900517,CL00005,3,1,1,3
PRD0904195,CL00004,2,9,1,2
PRD0900475,CL00157,2,9,1,2
PRD0901396,CL00157,1,10,1,2
PRD0900971,CL00150,2,7,2,2
PRD0904479,CL00073,3,5,1,2
PRD0903168,CL00089,3,2,1,1
PRD0901582,CL00100,2,2,1,1
PRD0904227,CL00073,2,2,1,2
PRD0900436,CL00148,2,8,1,3
PRD0901172,CL00198,3,3,1,2
PRD0903659,CL00073,3,8,2,1
PRD0902670,CL00207,2,8,1,3
PRD0903222,CL00075,3,7,2,3
PRD0900124,CL00157,1,4,2,3
PRD0902018,CL00092,3,3,2,1
PRD0901800,CL00075,1,4,2,1
PRD0900081,CL00006,3,2,1,1
PRD0904049,CL00073,3,7,2,1
PRD0904270,CL00023,2,8,2,2
PRD0902093,CL00156,2,4,2,1
PRD0903933,CL00140,3,4,2,1
PRD0900711,CL00174,3,8,1,3
PRD0901671,CL00099,1,5,1,1
PRD0900408,CL00129,2,9,1,2
PRD0900418,CL00155,2,6,2,1
PRD0900811,CL00157,1,3,1,2
PRD0902349,CL00068,3,5,2,3
PRD0901341,CL00155,2,1,2,3
PRD0901317,CL00087,2,4,1,1
PRD0904894,CL00087,3,4,2,2
PRD0901180,CL00159,1,2,1,1
PRD0902680,CL00140,3,8,2,1
PRD0902954,CL00086,2,10,2,1
PRD0900783,CL00174,1,5,1,3
PRD0903973,CL00176,3,7,1,1
PRD0904244,CL00222,3,2,2,3
PRD0904010,CL00075,3,8,2,1
PRD0903989,CL00235,1,7,2,1
PRD0901442,CL00222,2,10,1,1
PRD0900681,CL00144,1,2,2,1
PRD0904659,CL00046,3,2,1,2
PRD0903431,CL00219,3,7,2,3
PRD0900273,CL00159,3,1,1,1
PRD0902734,CL00113,2,1,1,2
PRD0900580,CL00047,3,3,2,3
PRD0903422,CL00075,3,4,1,1
PRD0903573,CL00090,3,4,1,1
PRD0902352,CL00092,3,5,1,2
PRD0902516,CL00087,1,4,1,3
PRD0904508,CL00090,3,9,1,2
PRD0902711,CL00198,3,4,2,1
PRD0900217,CL00198,1,9,2,3
PRD0903861,CL00098,1,9,1,3
PRD0904854,CL00098,1,4,2,2
PRD0901399,CL00098,2,10,2,2
PRD0903178,CL00098,1,6,1,2
PRD0903326,CL00167,1,4,1,3
PRD0900730,CL00091,2,1,2,3
PRD0900991,CL00070,2,3,2,1
PRD0903908,CL00219,2,7,1,1
PRD0901365,CL00144,2,7,1,1
PRD0900959,CL00218,3,4,2,2
PRD0904834,CL00070,1,8,1,3
PRD0904177,CL00070,2,1,1,2
PRD0902823,CL00069,2,7,1,3
PRD0900889,CL00070,1,8,2,2
PRD0904603,CL00070,1,10,1,3
PRD0900694,CL00070,1,7,2,1
PRD0901503,CL00070,1,10,1,2
PRD0902589,CL00070,2,9,2,1
PRD0903314,CL00030,1,10,1,2
PRD0902071,CL00090,2,10,1,1
PRD0902031,CL00130,2,9,1,3
PRD0903498,CL00070,2,2,1,1
PRD0900853,CL00070,2,4,1,1
PRD0903574,CL00069,1,7,1,2
PRD0902810,CL00070,1,7,1,3
PRD0903754,CL00025,1,2,1,2
PRD0901668,CL00075,3,6,2,2
PRD0902803,CL00238,1,2,2,1
PRD0902377,CL00219,1,6,2,2
PRD0901449,CL00072,3,10,1,2
PRD0902671,CL00155,1,2,2,2
PRD0902723,CL00155,2,10,2,1
PRD0903900,CL00130,2,8,2,3
PRD0900207,CL00198,2,5,1,1
PRD0903899,CL00201,3,10,1,1
PRD0901879,CL00186,3,6,2,3
PRD0904416,CL00025,1,9,2,2
PRD0903035,CL00201,1,9,2,3
PRD0904793,CL00199,3,2,2,2
PRD0903079,CL00198,3,10,2,1
PRD0902498,CL00155,3,7,1,1
PRD0904206,CL00076,2,1,1,3
PRD0902793,CL00076,1,10,1,2
PRD0903148,CL00198,3,6,1,3
PRD0900246,CL00206,2,5,1,2
PRD0901045,CL00197,3,2,1,2
PRD0903987,CL00164,3,2,1,2
PRD0901221,CL00201,1,7,2,2
PRD0902284,CL00198,3,1,1,1
PRD0902166,CL00079,1,6,2,2
PRD0903631,CL00201,3,6,1,1
PRD0900807,CL00207,3,10,2,3
PRD0900525,CL00163,2,10,1,2
PRD0901287,CL00068,1,3,1,2
PRD0901711,CL00163,3,1,1,3
PRD0903113,CL00045,3,10,2,3
PRD0903349,CL00195,2,2,2,2
PRD0902294,CL00083,2,4,1,1
PRD0903703,CL00212,2,2,1,3
PRD0903660,CL00165,2,6,1,1
PRD0902325,CL00212,1,5,1,3
PRD0901289,CL00076,1,6,1,3
PRD0900513,CL00163,3,5,1,3
PRD0901960,CL00205,2,6,2,2
PRD0903992,CL00091,2,6,2,2
PRD0903429,CL00212,1,7,2,1
PRD0903553,CL00208,2,8,1,2
PRD0901721,CL00212,1,6,2,2
PRD0901006,CL00212,3,7,1,1
PRD0900731,CL00205,1,4,2,3
PRD0903094,CL00205,1,3,2,2
PRD0903162,CL00212,1,6,1,1
PRD0900657,CL00208,2,5,1,3
PRD0903173,CL00046,2,1,1,1
PRD0902419,CL00067,3,8,1,2
PRD0902279,CL00067,2,10,2,3
PRD0901795,CL00063,2,10,1,3
PRD0902359,CL00063,3,5,2,1
PRD0904038,CL00067,3,6,1,2
PRD0903708,CL00006,3,4,2,3
PRD0901187,CL00073,3,2,2,2
PRD0902366,CL00163,3,9,2,3
PRD0901673,CL00014,3,1,1,3
PRD0902050,CL00207,2,9,1,3
PRD0901702,CL00205,2,3,1,2
PRD0902778,CL00014,2,8,2,1
PRD0904797,CL00160,2,1,1,2
PRD0900851,CL00061,2,9,1,3
PRD0902816,CL00160,1,5,1,3
PRD0901944,CL00160,3,5,2,1
PRD0902389,CL00020,3,10,2,1
PRD0904980,CL00096,1,2,1,2
PRD0903063,CL00096,1,9,2,2
PRD0900891,CL00094,3,1,2,3
PRD0902584,CL00061,3,7,2,3
PRD0902065,CL00020,3,8,2,1
PRD0902407,CL00096,1,3,1,3
PRD0901446,CL00219,1,4,2,1
PRD0902098,CL00002,2,2,1,3
PRD0902431,CL00160,3,9,2,2
PRD0902011,CL00001,1,6,1,1
PRD0903360,CL00100,3,2,2,1
PRD0903981,CL00002,2,7,1,2
PRD0900606,CL00159,1,3,1,2
PRD0902627,CL00159,2,2,1,3
PRD0904314,CL00159,1,10,2,2
PRD0901145,CL00091,2,6,1,3
PRD0900325,CL00195,2,5,1,1
PRD0903711,CL00162,1,4,1,2
PRD0901281,CL00159,1,4,1,2
PRD0902660,CL00140,1,9,1,2
PRD0903924,CL00198,1,10,2,1
PRD0901379,CL00195,3,9,2,3
PRD0902595,CL00073,3,5,1,2
PRD0904451,CL00096,1,8,1,3
PRD0904732,CL00198,2,7,2,3
PRD0903026,CL00036,3,7,2,2
PRD0900089,CL00198,2,1,1,3
PRD0900294,CL00197,3,5,1,3
PRD0902549,CL00198,1,7,1,3
PRD0900356,CL00092,3,9,1,3
PRD0902756,CL00197,1,1,2,1
PRD0900323,CL00167,2,10,2,2
PRD0904859,CL00195,3,2,1,2
PRD0901708,CL00077,2,1,2,1
PRD0902539,CL00162,2,4,2,2
PRD0904616,CL00195,1,8,1,2
PRD0904801,CL00024,1,2,2,2
PRD0900019,CL00163,2,4,2,2
PRD0904283,CL00056,3,1,1,2
PRD0901199,CL00201,2,7,1,2
PRD0903591,CL00092,1,2,2,2
PRD0901017,CL00195,1,7,2,1
PRD0902926,CL00159,3,3,2,1
PRD0904008,CL00056,1,10,2,3
PRD0900161,CL00163,3,1,2,3
PRD0900659,CL00236,1,8,1,3
PRD0902449,CL00164,1,7,2,3
PRD0900419,CL00233,3,2,2,2
PRD0901168,CL00163,3,3,1,2
PRD0900235,CL00083,2,9,2,3
PRD0903829,CL00162,1,5,2,2
PRD0902794,CL00067,2,9,1,1
PRD0904307,CL00010,2,6,1,1
PRD0900386,CL00092,3,3,2,1
PRD0901566,CL00238,1,6,1,1
PRD0900748,CL00051,3,8,2,1
PRD0901248,CL00058,1,2,2,1
PRD0902613,CL00219,2,9,1,3
PRD0900879,CL00007,2,5,1,3
PRD0900967,CL00202,3,2,2,2
PRD0901274,CL00156,2,5,2,1
PRD0904589,CL00160,1,2,1,1
PRD0904133,CL00049,2,7,2,2
PRD0902092,CL00049,1,6,2,3
PRD0900145,CL00070,2,2,1,3
PRD0900520,CL00049,3,8,2,3
PRD0901900,CL00156,2,1,2,3
PRD0903040,CL00064,3,7,1,2
PRD0902262,CL00070,3,2,1,1
PRD0901743,CL00202,3,10,2,2
PRD0902600,CL00160,3,4,2,2
PRD0902167,CL00075,1,9,2,2
PRD0903552,CL00049,1,5,2,2
PRD0904322,CL00159,1,3,1,2
PRD0900512,CL00132,1,10,2,3
PRD0902698,CL00250,2,4,1,3
PRD0900805,CL00130,1,1,2,1
PRD0902916,CL00160,3,6,2,1
PRD0904129,CL00064,3,10,1,2
PRD0902676,CL00128,3,3,1,1
PRD0904073,CL00049,3,1,1,2
PRD0900248,CL00049,1,7,2,3
PRD0901105,CL00159,3,3,2,1
PRD0902179,CL00075,1,2,2,3
PRD0903122,CL00159,1,1,1,3
PRD0903200,CL00049,1,9,2,2
PRD0904002,CL00159,3,1,1,3
PRD0904229,CL00160,2,2,2,3
PRD0900763,CL00049,3,7,1,3
PRD0902486,CL00070,3,7,1,1
PRD0900836,CL00064,2,10,2,1
PRD0901165,CL00070,1,9,2,1
PRD0903903,CL00049,1,10,1,2
PRD0904390,CL00131,1,9,1,3
PRD0900846,CL00159,1,9,1,3
PRD0901754,CL00250,1,6,1,2
PRD0902899,CL00202,1,10,1,3
PRD0901794,CL00159,3,3,1,1
PRD0900339,CL00250,3,5,1,1
PRD0904427,CL00160,2,3,2,1
PRD0902999,CL00250,3,9,1,2
PRD0900091,CL00131,1,8,2,1
PRD0901308,CL00074,1,6,2,2
PRD0902542,CL00052,2,2,1,1
PRD0903407,CL00219,1,5,2,2
PRD0901027,CL00072,3,10,1,3
PRD0904908,CL00073,1,8,1,1
PRD0902241,CL00074,1,9,1,1
PRD0903996,CL00073,1,5,1,3
PRD0903447,CL00074,3,3,2,3
PRD0903352,CL00072,1,3,2,3
PRD0902217,CL00053,3,2,1,2
PRD0904585,CL00072,1,6,2,2
PRD0904904,CL00072,3,2,2,3
PRD0900227,CL00072,2,2,2,1
PRD0901867,CL00096,2,2,1,1
PRD0902336,CL00098,1,5,2,3
PRD0903737,CL00100,2,10,1,2
PRD0904758,CL00076,1,6,1,1
PRD0902469,CL00100,3,5,1,2
PRD0901195,CL00162,1,10,1,3
PRD0902404,CL00162,3,9,1,3
PRD0904291,CL00131,2,2,2,3
PRD0902678,CL00053,3,2,1,2
PRD0900387,CL00047,3,7,1,3
PRD0900839,CL00047,3,5,1,3
PRD0904652,CL00058,1,6,2,2
PRD0903896,CL00047,3,7,1,1
PRD0904445,CL00032,3,2,2,3
PRD0904523,CL00041,3,7,1,2
PRD0902275,CL00046,1,1,2,2
PRD0902795,CL00047,2,2,2,3
PRD0903667,CL00040,3,2,2,3
PRD0902729,CL00047,3,3,1,1
PRD0901230,CL00096,3,7,1,3
PRD0900908,CL00073,3,2,1,3
PRD0902853,CL00230,2,9,1,2
PRD0903846,CL00075,2,6,2,1
PRD0901863,CL00076,3,6,2,3
PRD0902200,CL00075,1,3,1,2
PRD0903828,CL00073,1,1,1,1
PRD0903430,CL00075,1,3,2,1
PRD0900617,CL00075,2,6,2,3
PRD0900168,CL00075,1,5,1,1
PRD0901060,CL00075,2,2,2,1
PRD0901635,CL00073,2,7,1,3
PRD0902096,CL00162,1,9,2,3
PRD0902288,CL00074,2,9,1,2
PRD0902185,CL00077,1,5,2,2
PRD0901486,CL00018,1,5,1,3
PRD0904364,CL00079,1,7,2,3
PRD0901524,CL00079,3,7,1,3
PRD0903001,CL00079,3,2,2,2
PRD0900175,CL00076,2,9,1,2
PRD0904737,CL00076,2,10,2,1
PRD0900952,CL00079,3,8,1,1
PRD0904083,CL00077,1,1,2,1
PRD0904284,CL00073,3,3,1,2
PRD0904082,CL00073,2,4,2,1
PRD0900570,CL00163,2,7,1,3
PRD0904760,CL00086,1,10,2,2
PRD0903671,CL00162,3,1,2,3
PRD0903227,CL00201,1,7,1,3
PRD0903364,CL00155,3,3,1,1
PRD0904340,CL00089,2,8,2,2
PRD0901573,CL00229,2,4,2,3
PRD0903251,CL00155,1,10,1,3
PRD0900902,CL00049,2,6,1,1
PRD0902843,CL00003,1,10,1,3
PRD0901633,CL00100,3,8,1,1
PRD0901728,CL00003,2,4,1,3
PRD0901499,CL00025,2,1,1,3
PRD0901992,CL00141,1,8,2,2
PRD0902928,CL00201,3,5,1,2
PRD0903156,CL00003,2,6,1,3
PRD0901695,CL00086,1,2,2,3
PRD0900683,CL00003,1,8,2,3
PRD0901594,CL00157,2,4,1,3
PRD0901121,CL00140,2,10,1,3
PRD0901913,CL00157,2,4,1,3
PRD0900865,CL00163,2,8,1,3
PRD0900444,CL00079,2,4,2,3
PRD0904085,CL00070,2,2,1,2
PRD0902159,CL00070,3,6,1,1
PRD0903826,CL00140,3,7,1,1
PRD0904719,CL00069,3,8,1,2
PRD0902832,CL00222,1,5,1,3
PRD0902938,CL00070,1,3,1,1
PRD0901227,CL00079,2,3,1,3
PRD0901374,CL00092,2,6,1,2
PRD0904326,CL00163,1,5,2,3
PRD0900493,CL00164,1,1,1,1
PRD0900780,CL00043,1,2,1,2
PRD0903022,CL00072,2,1,2,2
PRD0904359,CL00075,3,4,2,1
PRD0903426,CL00035,2,10,2,1
PRD0900662,CL00222,3,8,2,2
PRD0900300,CL00005,3,2,2,1
PRD0901563,CL00024,3,5,2,3
PRD0904873,CL00050,3,9,1,1
PRD0902718,CL00222,1,9,1,2
PRD0902267,CL00092,2,3,2,3
PRD0902089,CL00007,3,6,1,1
PRD0902428,CL00222,2,9,2,3
PRD0901904,CL00160,3,1,1,1
PRD0902372,CL00067,2,7,2,1
PRD0901936,CL00067,2,2,1,3
PRD0902689,CL00067,1,6,2,1
PRD0903436,CL00067,3,8,1,1
PRD0902874,CL00067,1,4,1,1
PRD0904389,CL00045,3,1,2,2
PRD0902107,CL00067,2,4,1,1
PRD0904632,CL00067,1,7,1,3
PRD0902668,CL00067,1,10,1,3
PRD0904986,CL00067,3,7,2,1
PRD0900561,CL00087,2,7,2,3
